company,drug_name,submission_type,submission_number,submission_status,submission_status_date,submission_class_code
HOSPIRA,DOPAMINE HYDROCHLORIDE,SUPPL,33,AP,19910702,MANUF (CMC)
HOSPIRA,DOPAMINE HYDROCHLORIDE,SUPPL,25,AP,19840910,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,13,AP,19950403,LABELING
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,11,AP,19930129,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,8,AP,19910401,LABELING
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,18,AP,19990806,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,ORIG,1,AP,19790115,TYPE 5
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,16,AP,19990806,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,14,AP,19960603,LABELING
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,20,AP,20000921,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,12,AP,19930512,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,10,AP,19920807,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,9,AP,19910329,LABELING
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,19,AP,20010829,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,17,AP,19990806,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,15,AP,19960815,MANUF (CMC)
BAYER HEALTHCARE LLC,MYCELEX,SUPPL,21,AP,20010829,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,25,AP,19930819,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,17,AP,19860214,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,31,AP,20030820,LABELING
NESHER PHARMS,MICRO-K,SUPPL,23,AP,19980130,LABELING
NESHER PHARMS,MICRO-K,SUPPL,21,AP,19880630,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,13,AP,19850725,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,11,AP,19840514,EFFICACY
NESHER PHARMS,MICRO-K,SUPPL,9,AP,19830803,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,46,AP,20180430,LABELING
NESHER PHARMS,MICRO-K,SUPPL,7,AP,19820823,REMS
NESHER PHARMS,MICRO-K,SUPPL,44,AP,20150203,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,5,AP,19820303,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,28,AP,20000710,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,42,AP,20140612,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,3,AP,19820217,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,26,AP,19980113,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,40,AP,20130325,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,1,AP,19810213,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,18,AP,19861023,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,24,AP,19900312,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,16,AP,19851125,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,22,AP,19980130,LABELING
NESHER PHARMS,MICRO-K,SUPPL,14,AP,19850808,MANUF (CMC)
NESHER PHARMS,MICRO-K,ORIG,1,AP,19801017,TYPE 3
NESHER PHARMS,MICRO-K,SUPPL,20,AP,19871210,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,12,AP,19840316,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,10,AP,19830504,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,39,AP,20130314,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,45,AP,20160309,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,6,AP,19820303,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,29,AP,20000508,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,43,AP,20141126,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,4,AP,19820308,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,27,AP,20000309,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,41,AP,20130718,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,19,AP,19870626,MANUF (CMC)
NESHER PHARMS,MICRO-K,SUPPL,2,AP,19810602,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,12,AP,19820310,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,ORIG,1,AP,19871029,
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,39,AP,20001031,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,37,AP,19970303,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,35,AP,19921204,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,27,AP,19880825,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,41,AP,20020701,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,19,AP,19840511,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,33,AP,19910213,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,25,AP,19880825,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,31,AP,19930616,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,15,AP,19820723,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,13,AP,19820810,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,11,AP,19820310,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,38,AP,19981001,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,8,AP,19820310,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,36,AP,19940706,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,28,AP,19910718,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,34,AP,19910327,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,26,AP,19880824,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,40,AP,20010403,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,18,AP,19840810,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,32,AP,19930616,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,24,AP,19880825,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,16,AP,19840810,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,30,AP,19930616,LABELING
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,22,AP,19870107,MANUF (CMC)
HIKMA INTL PHARMS,ISOSORBIDE DINITRATE,SUPPL,14,AP,19820810,MANUF (CMC)
ABRAXIS PHARM,POTASSIUM CHLORIDE,SUPPL,4,AP,19841206,MANUF (CMC)
ABRAXIS PHARM,POTASSIUM CHLORIDE,SUPPL,2,AP,19831216,MANUF (CMC)
ABRAXIS PHARM,POTASSIUM CHLORIDE,SUPPL,5,AP,19870123,MANUF (CMC)
ABRAXIS PHARM,POTASSIUM CHLORIDE,SUPPL,3,AP,19840912,MANUF (CMC)
ABRAXIS PHARM,POTASSIUM CHLORIDE,SUPPL,1,AP,19820323,MANUF (CMC)
LUITPOLD,AMINOPHYLLINE,SUPPL,8,AP,19900619,LABELING
LUITPOLD,AMINOPHYLLINE,SUPPL,6,AP,19890307,MANUF (CMC)
LUITPOLD,AMINOPHYLLINE,ORIG,1,AP,19810416,
LUITPOLD,AMINOPHYLLINE,SUPPL,7,AP,19890307,MANUF (CMC)
VANGARD,ACETAZOLAMIDE,SUPPL,3,AP,19870406,MANUF (CMC)
VANGARD,ACETAZOLAMIDE,ORIG,1,AP,19820205,
AVET LIFESCIENCES,ZOLEDRONIC ACID,SUPPL,2,AP,20150924,LABELING
AVET LIFESCIENCES,ZOLEDRONIC ACID,ORIG,1,AP,20130329,N/A
AVET LIFESCIENCES,ZOLEDRONIC ACID,SUPPL,4,AP,20160718,LABELING
WATSON LABS INC,NITROFURANTOIN (MONOHYDRATE/MACROCRYSTALS),ORIG,1,AP,20150708,
TARO,DESLORATADINE,ORIG,1,AP,20150630,UNKNOWN
LUPIN,AMLODIPINE BESYLATE AND VALSARTAN,SUPPL,1,AP,20151221,LABELING
LUPIN,AMLODIPINE BESYLATE AND VALSARTAN,ORIG,1,AP,20150330,
LUPIN,AMLODIPINE BESYLATE AND VALSARTAN,SUPPL,12,AP,20230322,LABELING
LUPIN,AMLODIPINE BESYLATE AND VALSARTAN,SUPPL,8,AP,20190819,LABELING
GRANULES INDIA,METFORMIN HYDROCHLORIDE,SUPPL,5,AP,20160405,MANUF (CMC)
GRANULES INDIA,METFORMIN HYDROCHLORIDE,SUPPL,1,AP,20120126,MANUF (CMC)
GRANULES INDIA,METFORMIN HYDROCHLORIDE,SUPPL,12,AP,20170814,MANUF (CMC)
GRANULES INDIA,METFORMIN HYDROCHLORIDE,ORIG,1,AP,20100422,
GRANULES INDIA,METFORMIN HYDROCHLORIDE,SUPPL,15,AP,20190222,LABELING
GRANULES INDIA,METFORMIN HYDROCHLORIDE,SUPPL,13,AP,20170814,LABELING
MARKSANS PHARMA,METFORMIN HYDROCHLORIDE,ORIG,1,AP,20120312,
MARKSANS PHARMA,METFORMIN HYDROCHLORIDE,SUPPL,4,AP,20190222,LABELING
MARKSANS PHARMA,METFORMIN HYDROCHLORIDE,SUPPL,1,AP,20141222,MANUF (CMC)
MARKSANS PHARMA,IBUPROFEN,SUPPL,1,AP,20130423,LABELING
MARKSANS PHARMA,IBUPROFEN,ORIG,1,AP,20110208,
MARKSANS PHARMA,IBUPROFEN,SUPPL,2,AP,20160208,MANUF (CMC)
ALCON,BRIMONIDINE TARTRATE; TIMOLOL MALEATE,ORIG,1,TA,20100803,
TORRENT,MEMANTINE HYDROCHLORIDE,SUPPL,1,AP,20211109,LABELING
TORRENT,MEMANTINE HYDROCHLORIDE,ORIG,1,AP,20151013,UNKNOWN
XIROMED,NORETHINDRONE,ORIG,1,AP,20130612,N/A
XIROMED,NORETHINDRONE,SUPPL,1,AP,20150924,LABELING
ACCORD HLTHCARE,ROSUVASTATIN CALCIUM,SUPPL,12,AP,20241119,LABELING
ACCORD HLTHCARE,ROSUVASTATIN CALCIUM,SUPPL,7,AP,20240105,LABELING
ACCORD HLTHCARE,ROSUVASTATIN CALCIUM,SUPPL,10,AP,20240105,LABELING
ACCORD HLTHCARE,ROSUVASTATIN CALCIUM,SUPPL,5,AP,20200312,LABELING
ACCORD HLTHCARE,ROSUVASTATIN CALCIUM,SUPPL,8,AP,20240105,LABELING
ACCORD HLTHCARE,ROSUVASTATIN CALCIUM,ORIG,1,AP,20161031,UNKNOWN
ACCORD HLTHCARE,ROSUVASTATIN CALCIUM,SUPPL,2,AP,20200312,LABELING
AUROBINDO PHARMA,SIMPESSE,SUPPL,4,AP,20250618,LABELING
AUROBINDO PHARMA,SIMPESSE,SUPPL,2,AP,20230120,LABELING
AUROBINDO PHARMA,SIMPESSE,SUPPL,3,AP,20230120,LABELING
AUROBINDO PHARMA,SIMPESSE,SUPPL,1,AP,20230120,LABELING
AUROBINDO PHARMA,SIMPESSE,ORIG,1,AP,20170407,UNKNOWN
YAOPHARMA CO LTD,DULOXETINE HYDROCHLORIDE,ORIG,1,AP,20190816,UNKNOWN
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,11,AP,19960307,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,8,AP,19881031,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,6,AP,19870706,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,2,AP,19860318,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,ORIG,1,AP,19840626,
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,14,AP,20140904,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,12,AP,19971205,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,10,AP,19950817,LABELING
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,9,AP,19881031,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,7,AP,19881031,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,5,AP,19871020,MANUF (CMC)
FOUGERA PHARMS,BETAMETHASONE DIPROPIONATE,SUPPL,1,AP,19860328,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,44,AP,20010417,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,36,AP,19970922,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,28,AP,19930203,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,42,AP,19990802,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,40,AP,19981118,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,18,AP,19840920,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,24,AP,19901207,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,30,AP,19950526,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,69,AP,20130319,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,67,AP,20150203,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,20,AP,19850424,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,73,AP,20171109,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,65,AP,20120614,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,47,AP,20020604,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,39,AP,19980512,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,45,AP,20010417,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,37,AP,19980330,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,29,AP,19930224,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,43,AP,20010410,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,35,AP,19970213,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,27,AP,19930202,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,41,AP,19990525,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,ORIG,1,AP,19530220,TYPE 4
HOSPIRA,M.V.I.-12 ADULT,SUPPL,19,AP,19850425,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,33,AP,19960119,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,25,AP,19910419,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,31,AP,19951027,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,23,AP,19890622,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,5,AP,19800623,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,21,AP,19850808,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,66,AP,20130326,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,72,AP,20150918,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,48,AP,20021114,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,54,AP,20040909,EFFICACY
HOSPIRA,M.V.I.-12 ADULT,SUPPL,46,AP,20020604,LABELING
HOSPIRA,M.V.I.-12 ADULT,SUPPL,60,AP,20091124,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,38,AP,19971231,MANUF (CMC)
HOSPIRA,M.V.I.-12 ADULT,SUPPL,52,AP,20040422,MANUF (CMC)
ZYDUS PHARMS,PERPHENAZINE,SUPPL,2,AP,20250122,LABELING
ZYDUS PHARMS,PERPHENAZINE,ORIG,1,AP,20200406,UNKNOWN
LUPIN LTD,MOXIFLOXACIN HYDROCHLORIDE,SUPPL,12,AP,20211215,LABELING
LUPIN LTD,MOXIFLOXACIN HYDROCHLORIDE,SUPPL,1,AP,20191231,LABELING
LUPIN LTD,MOXIFLOXACIN HYDROCHLORIDE,ORIG,1,AP,20150528,UNKNOWN
MIPS CRF,FLUDEOXYGLUCOSE F18,ORIG,1,AP,20150911,UNKNOWN
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,12,AP,19900222,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,3,AP,19860808,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,57,AP,20160610,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,1,AP,19860117,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,10,AP,19890718,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,63,AP,20250606,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,39,AP,20000406,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,37,AP,20000406,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,29,AP,19950531,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,35,AP,19981201,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,27,AP,19960124,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,33,AP,19970611,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,25,AP,19950105,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,17,AP,19910910,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,31,AP,19960304,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,ORIG,1,AP,19850715,TYPE 5
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,15,AP,19901102,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,6,AP,19890206,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,21,AP,19911230,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,13,AP,19900111,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,4,AP,19860811,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,11,AP,19890803,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,2,AP,19860527,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,62,AP,20190529,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,38,AP,20000406,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,36,AP,19990331,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,28,AP,19960827,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,34,AP,19970820,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,26,AP,19940923,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,40,AP,20021101,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,18,AP,19920128,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,32,AP,19970820,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,9,AP,19890920,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,24,AP,19940225,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,16,AP,19930216,LABELING
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,30,AP,19950818,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,14,AP,19900309,MANUF (CMC)
HOSPIRA,DEXTROSE 5% IN PLASTIC CONTAINER,SUPPL,5,AP,19861126,MANUF (CMC)
LUPIN LTD,MEMANTINE HYDROCHLORIDE,ORIG,1,AP,20160928,UNKNOWN
LUPIN LTD,MEMANTINE HYDROCHLORIDE,SUPPL,3,AP,20200602,LABELING
LUPIN LTD,MEMANTINE HYDROCHLORIDE,SUPPL,8,AP,20200602,LABELING
PRINSTON INC,FOSINOPRIL SODIUM,ORIG,1,AP,20160829,UNKNOWN
FRESENIUS KABI USA,DEXTROSE 5% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,ORIG,1,AP,20200826,UNKNOWN
MEDEFIL INC,CALCIUM CHLORIDE 10%,ORIG,1,AP,20190501,UNKNOWN
BAUSCH,ARAZLO,ORIG,1,AP,20191218,TYPE 5
LEO PHARMA AS,ENSTILAR,ORIG,1,AP,20151016,TYPE 3
LEO PHARMA AS,ENSTILAR,SUPPL,10,AP,20201016,EFFICACY
LEO PHARMA AS,ENSTILAR,SUPPL,6,AP,20190730,LABELING
LEO PHARMA AS,ENSTILAR,SUPPL,2,AP,20160620,MANUF (CMC)
LEO PHARMA AS,ENSTILAR,SUPPL,11,AP,20210806,LABELING
LEO PHARMA AS,ENSTILAR,SUPPL,7,AP,20190730,LABELING
LEO PHARMA AS,ENSTILAR,SUPPL,5,AP,20190730,EFFICACY
LEO PHARMA AS,ENSTILAR,SUPPL,1,AP,20160308,LABELING
ALKEM LABS LTD,FINGOLIMOD HYDROCHLORIDE,SUPPL,4,AP,20240530,LABELING
ALKEM LABS LTD,FINGOLIMOD HYDROCHLORIDE,ORIG,1,AP,20201230,UNKNOWN
ALKEM LABS LTD,FINGOLIMOD HYDROCHLORIDE,SUPPL,7,AP,20250219,LABELING
PORTOLA PHARMS INC,BEVYXXA,SUPPL,7,AP,20200824,LABELING
PORTOLA PHARMS INC,BEVYXXA,SUPPL,1,AP,20170714,LABELING
PORTOLA PHARMS INC,BEVYXXA,ORIG,1,AP,20170623,TYPE 1
PORTOLA PHARMS INC,BEVYXXA,SUPPL,6,AP,20190718,LABELING
SALIX,TRULANCE,SUPPL,7,AP,20210210,LABELING
SALIX,TRULANCE,SUPPL,1,AP,20180124,EFFICACY
SALIX,TRULANCE,SUPPL,10,AP,20201029,LABELING
SALIX,TRULANCE,ORIG,1,AP,20170119,TYPE 1
SALIX,TRULANCE,SUPPL,11,AP,20210413,LABELING
SALIX,TRULANCE,SUPPL,2,AP,20180725,LABELING
RUBICON,BACLOFEN,SUPPL,15,AP,20240205,MANUF (CMC)
RUBICON,BACLOFEN,SUPPL,8,AP,20230912,LABELING
RUBICON,BACLOFEN,ORIG,1,AP,20171128,UNKNOWN
ALEMBIC,MOXIFLOXACIN HYDROCHLORIDE,SUPPL,2,AP,20210719,LABELING
ALEMBIC,MOXIFLOXACIN HYDROCHLORIDE,ORIG,1,AP,20190213,UNKNOWN
ALEMBIC,MOXIFLOXACIN HYDROCHLORIDE,SUPPL,1,AP,20210719,LABELING
DEVA HOLDING AS,CYCLOSPORINE,ORIG,1,AP,20240521,UNKNOWN
DR REDDYS,TADALAFIL,SUPPL,2,AP,20210211,LABELING
DR REDDYS,TADALAFIL,ORIG,1,AP,20190205,UNKNOWN
LAURUS LABS LTD,CANAGLIFLOZIN,ORIG,1,TA,20220128,UNKNOWN
AMNEAL,NOREPINEPHRINE BITARTRATE,SUPPL,6,AP,20201030,LABELING
AMNEAL,NOREPINEPHRINE BITARTRATE,ORIG,1,AP,20181217,UNKNOWN
LAURUS,GABAPENTIN,SUPPL,3,AP,20241231,LABELING
LAURUS,GABAPENTIN,SUPPL,1,AP,20240708,LABELING
LAURUS,GABAPENTIN,ORIG,1,AP,20240408,UNKNOWN
FRESENIUS KABI USA,VERAPAMIL HYDROCHLORIDE,ORIG,1,AP,20240423,UNKNOWN
AUROBINDO PHARMA LTD,ERTUGLIFLOZIN,SUPPL,1,AP,20240711,LABELING
AUROBINDO PHARMA LTD,ERTUGLIFLOZIN,ORIG,1,AP,20230713,UNKNOWN
AUROBINDO PHARMA LTD,ERTUGLIFLOZIN,SUPPL,2,AP,20241209,LABELING
INVAGEN PHARMS,OSELTAMIVIR PHOSPHATE,ORIG,1,AP,20231003,UNKNOWN
ANNORA PHARMA,VENLAFAXINE HYDROCHLORIDE,SUPPL,2,AP,20240319,LABELING
ANNORA PHARMA,VENLAFAXINE HYDROCHLORIDE,ORIG,1,AP,20190708,UNKNOWN
ANNORA PHARMA,VENLAFAXINE HYDROCHLORIDE,SUPPL,5,AP,20240319,LABELING
ANNORA PHARMA,VENLAFAXINE HYDROCHLORIDE,SUPPL,3,AP,20240319,LABELING
ROXANE,ORLAAM,SUPPL,9,AP,20010517,LABELING
ROXANE,ORLAAM,SUPPL,7,AP,20010301,MANUF (CMC)
ROXANE,ORLAAM,SUPPL,5,AP,19980702,MANUF (CMC)
ROXANE,ORLAAM,SUPPL,3,AP,19970808,MANUF (CMC)
ROXANE,ORLAAM,SUPPL,1,AP,19961227,MANUF (CMC)
ROXANE,ORLAAM,ORIG,1,AP,19930709,TYPE 1
ROXANE,ORLAAM,SUPPL,10,AP,20071207,LABELING
ROXANE,ORLAAM,SUPPL,6,AP,20010330,LABELING
ROXANE,ORLAAM,SUPPL,4,AP,19961227,MANUF (CMC)
ROXANE,ORLAAM,SUPPL,2,AP,19970716,MANUF (CMC)
EMD SERONO INC,GLUCOPHAGE,SUPPL,26,AP,20040319,LABELING
EMD SERONO INC,GLUCOPHAGE,SUPPL,18,AP,19990607,MANUF (CMC)
EMD SERONO INC,GLUCOPHAGE,SUPPL,9,AP,19980702,MANUF (CMC)
EMD SERONO INC,GLUCOPHAGE,SUPPL,24,AP,20020108,LABELING
EMD SERONO INC,GLUCOPHAGE,SUPPL,16,AP,19990312,MANUF (CMC)
EMD SERONO INC,GLUCOPHAGE,SUPPL,30,AP,20061101,LABELING
EMD SERONO INC,GLUCOPHAGE,SUPPL,7,AP,19980515,MANUF (CMC)
